Text	Top5%	Emoji_1	Emoji_2	Emoji_3	Emoji_4	Emoji_5	Pct_1	Pct_2	Pct_3	Pct_4	Pct_5
@USER Let the leftist democrats riot in the streets with their antifa counterparts.	0.299675546587	44	58	33	50	31	0.0703123	0.0685017	0.0643627	0.0494587	0.0470401
@USER I thought Canada had strict gun control.  Help me understand what is happening.	0.352475885302	42	12	34	27	22	0.130122	0.065854	0.0608742	0.0487458	0.0468795
@USER They don’t want you following people because they don’t like conservatives! Sickening  how biased Twitter’s management is. #TwitterLeftBias	0.655984964222	32	55	37	39	19	0.308149	0.226171	0.0578344	0.0356997	0.0281312
@USER He is doing life tho😑	0.268229728565	17	40	13	6	0	0.0755026	0.0582773	0.0554125	0.0487378	0.0302995
@USER It's SO VERY IMPORTANT between now and the midterms to get the word out that all the #democrats want people of color to believe is they support them - which as you know is SO false. How can the word spread even more to those who need to know? #MAGA #NAACP	0.251929365098	32	55	22	24	27	0.0827999	0.0457698	0.0447391	0.0395772	0.0390434
@USER @USER ANTIFA is not giving death threats to professor Ford or threatening violence if their candidate loses or Spanky is impeached.	0.372730206698	32	55	22	37	33	0.163938	0.100997	0.0376221	0.0354479	0.034725
@USER @USER @USER Have you seen or listened to your ANTIFA pals?	0.318654067814	50	53	54	41	33	0.0911441	0.0651097	0.063171	0.0506569	0.0485724
@USER @USER In case of antifa take a little bat or something. Good for you- more of should do that kind of thing.	0.680881120265	33	50	53	54	7	0.403995	0.135588	0.0497801	0.0459739	0.0455441
@USER Your titles scare me a little bit. ;-)	0.324415884912	24	47	54	50	12	0.115641	0.0609512	0.0558738	0.0493648	0.0425854
@USER &gt;Eradicating HIV and Malaria in the middle of Africa  Good bloody luck	0.333601024002	33	32	39	55	62	0.137581	0.0593723	0.0551698	0.0429211	0.0385573
@USER @USER The only interaction of Tory volunteers with FCP volunteers that I witnessed today was the one demanding that our float be moved to the back of the parade. #ableg #cdnpoli	0.302767250687	32	55	33	22	34	0.0881909	0.0632081	0.0611139	0.050773	0.0394813
@USER And who seems to be getting things done.	0.234180066735	50	41	33	9	25	0.0793152	0.0409015	0.0392628	0.0390397	0.0356609
I added a video to a @USER playlist URL Combat mon frere vs Ismael et Maga assassin vs David le boxer (YFC 2)	0.406622130424	58	57	63	31	44	0.154607	0.114493	0.0479392	0.0465893	0.0429938
@USER So has the Law changed...you just make an allegation now days and your guilty until proven innocent. Liberals are mentally ill!	0.326650146395	39	32	55	62	54	0.098401	0.0795429	0.0680193	0.0436426	0.0370443
@USER Straight up different.  Thank Joe Biden for that one.  I also wonder the outcome if her name had been Antifa Hill.	0.321492426097	33	50	12	62	22	0.103015	0.0757527	0.0480318	0.0477633	0.0469295
@USER This game sucks donkey balls	0.373966734856	32	55	37	0	19	0.124496	0.0970521	0.0518953	0.0509186	0.0496048
@USER Yo for real you are gorgeous	0.383599568158	4	23	60	8	18	0.180181	0.0598665	0.0571741	0.0449065	0.0414719
@USER Absolutely should be a nail in the coffin.... for Hilliary	0.34014224261	50	51	44	33	54	0.0795114	0.0794419	0.0660502	0.0618275	0.0533113
@USER @USER I hope he gets on twitter so I can tell him how amazing he is. ❤😄	0.289893239737	8	61	4	47	33	0.0654842	0.0599335	0.0588997	0.0555923	0.0499835
@USER Who are “they” Gun control has been tried and is a proven failure. This is why people don’t vote democrat. They refuse to admit reality. Gun control doesn’t work.	0.313373617828	32	55	22	25	19	0.0840481	0.0715414	0.0562117	0.0549691	0.0466033
@USER So the overwhelming liberals in the populated states can make policy for the rest of America with whom they have no clue about.  Just because California has the biggest population does not mean the U.S. shares in their values.  Get a clue Hillary.	0.37051390484	50	33	54	31	32	0.106958	0.0768953	0.074749	0.0572194	0.0546925
@USER @USER Doesn't he partly fund Antifa?	0.464127447456	50	54	0	53	41	0.159455	0.125034	0.0717991	0.0624956	0.0453446
@USER He is a DUMBASS !!!!!	0.44708089903	32	55	0	37	19	0.136039	0.108455	0.0849219	0.0677337	0.0499318
@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER ...and #LeviStrauss wanting gun control How many of us wonder why the heck do they want our freedoms taken away ~ or is it just selective freedoms? URL	0.401667326689	32	55	42	22	12	0.144162	0.114929	0.0591945	0.0451117	0.0382699
@USER At this point in time... I don't think Pres. Trump gives a sh*t... and neither do I! LOL URL	0.260909903795	54	50	62	53	33	0.0768207	0.0650576	0.0450486	0.0390426	0.0349403
@USER @USER O.K. Conservatives get to the polls. Vote red.	0.357265599072	33	50	54	53	30	0.106757	0.087003	0.0616847	0.061402	0.0404188
@USER donnie jr. you and your family owe the country an apology for taking your criminal activities into OUR White House You are lining your pockets while your father is unfit and making a mockery of our republic. Shame on you and your family. Justice will prevail	0.299188770354	33	54	50	53	0	0.0692357	0.065852	0.0636057	0.0612536	0.0392418
"\""A Harvard/Harris Poll conducted this year found that 48 percent of black Americans said they would like to see between only one and 250,000 legal immigrants brought to the U.S. a year.\""\"" URL #MAGA #tcot\""\""\"""	0.199746161699	33	63	41	17	53	0.0492983	0.0424624	0.0402018	0.033956	0.0338276
@USER Any doubt that @USER have officially become The National Socialist American Workers Party is gone. With ppl like those on @USER and @USER acting as Der Sturmer and #Antifa as their Einsatzgruppen/Waffen SS detachment.	0.433782078326	32	55	33	50	54	0.169306	0.0903485	0.0895009	0.0481423	0.0364848
@USER Oh my Carmen. He is SO FRICKING CUTE	0.422623444349	4	60	18	8	47	0.201861	0.0573692	0.0569085	0.0548048	0.0516799
@USER Chelsea is as crazy as her mother	0.406402297318	0	12	51	3	28	0.162478	0.0763366	0.0742807	0.0502149	0.0430921
@USER It's time the #Conservatives #binnedBoris and sent 'lyin Lynton back to Australia.	0.370142843574	33	50	54	53	31	0.121771	0.07812	0.0646616	0.0632751	0.0423155
@USER @USER @USER The 2015 manifesto promised me my vote back. So where is it? You think Brexit would have gone through if all the Brits in the EU27 had been allowed to vote? The referendum was gerrymandered.	0.315282404423	50	33	41	32	54	0.0795319	0.0690578	0.0584441	0.0568134	0.0514352
"\""@USER   THE METOO MOVEMENT MUST BE AN EXTENSION OF ANTIFA AND IS A  COMPLETE JOKE! IF THIS MOVEMENT WASN'T SELECTIVE, JOE BIDEN WOULD BE IN COURT FOR FONDING GIRLS ON CAMERA\""\""! URL\"""	0.215572699904	22	32	41	25	55	0.0510054	0.0498671	0.0411032	0.0376746	0.0359224
@USER @USER you are awesome! Thank you. You give humanity hope!	0.421048048884	33	7	53	21	40	0.129528	0.0878398	0.0823704	0.0606958	0.0606142
@USER GOOBER	0.25113581121	54	36	50	53	9	0.0584688	0.0583758	0.0487754	0.0440119	0.041504
@USER Another uninformed	0.169518077746	50	0	33	54	40	0.0458493	0.0344551	0.0313107	0.0298482	0.0280548
@USER I forgot he is their foster child!	0.262149829417	12	53	0	10	62	0.0721418	0.0560928	0.0557676	0.0403853	0.0377623
"\""@USER And the brainless #DEMS wants us to believe that he doesn't have the majority. Liberals is just like their leaders\""\"" the corrupts #Obama and #CrookedHillary both are real bad losers #MAGA #TRUMP\""\""\"""	0.457540107891	24	16	47	53	54	0.197844	0.128104	0.0743574	0.031552	0.0256825
@USER No fucking way he said this!	0.373357940465	32	0	51	3	55	0.0957994	0.091148	0.0653354	0.0631765	0.0578986
@USER @USER Such supposedly smart people didn't think for one moment that in the audience there are people who voted Trump and are scared shitless hearing the top brass speak that way.	0.368817802519	32	55	22	25	62	0.110944	0.09593	0.0654783	0.0501175	0.0463476
@USER I'm not surprised. It takes a sick woman to make this type of accusations. The kind you can only find on the far left. Liberals are praying that the really weak members of the GOP like Collins and Flake will pull back their support.	0.35833497718	39	33	32	55	6	0.153764	0.0681808	0.0545429	0.0423333	0.0395139
@USER @USER California gun control is direct result of white people scared of Black Panthers using their right to bear arms. NRA had no problem with that gun control!	0.463197007775	42	57	33	50	31	0.235358	0.0742233	0.0695805	0.0472615	0.0367733
@USER @USER @USER @USER @USER @USER @USER @USER @USER or where 25 Oct 2005 Brazil citizens overwhelming voted “No” on the government implementing strict gun control by a factor of 63.9%  And the Brazilian government still violates that referendum everyday as Brazilians are murdered w/zero effective method of self defense	0.286141701043	42	32	33	55	50	0.0808233	0.0684544	0.0484329	0.0479965	0.0404346
"\""...If we claim to be without sin, we deceive ourselves and the truth is not in us. If we confess our sins, he is faithful and just and will forgive us our sins and purify us from all unrighteousness. (1 John 1:5-9)\""\""\"""	0.486885003746	24	21	17	47	11	0.13197	0.131332	0.0861332	0.0809669	0.0564828
@USER @USER And yet millions of permit holding people carried legally concealed firearms that same day and didn’t hurt themselves or anyone else.   But yet they want to have stronger gun control.   Idiots!  🤨  Our wonderful media has to hype incidents that fits their agenda.	0.370581485331	32	22	55	19	25	0.107921	0.0837831	0.0701967	0.0560608	0.0526201
@USER Yes do hurt your selves gun control freaks.	0.337071701884	42	55	50	58	54	0.18493	0.0400371	0.0398894	0.0397327	0.0324821
@USER @USER @USER @USER @USER You get more like this guy with every hysterical tweet URL	0.37589604035	0	50	54	33	53	0.0927489	0.0858234	0.0751128	0.0653795	0.0568315
@USER He always shows dedication at what he does no wonder he is the best URL	0.361970905215	33	40	50	57	6	0.103034	0.0772203	0.0744287	0.057622	0.0496656
@USER @USER @USER Bullshit! Regulations are good because it keeps conservatives from striping our land into the Abyss	0.485301867127	32	55	33	50	37	0.179917	0.122837	0.0982312	0.0428968	0.0414194
@USER the owner of my culo	0.197528764606	50	0	31	9	32	0.0480923	0.0399698	0.039131	0.0388812	0.0314545
Now she scarred herself for life lol #MAGA URL	0.256139747798	0	40	3	51	12	0.0920951	0.0457929	0.0415173	0.0383921	0.0383423
@USER you fucking -	0.264196382836	30	51	0	38	58	0.0853238	0.0781449	0.0373062	0.033579	0.0298424
Confirm the MAN! THE LEFT WING ACTIVIST IS A LIAR WHO'S STORY CHANGES! NO HARD EVIDENCE! #ChristineBlaseyFord Innocent until proven guilty! #ConfirmKavanaugh  #MAGA  @USER  #WeakRinos #Republicans	0.409016709775	32	55	58	44	33	0.121722	0.0834951	0.0791495	0.0726134	0.0520369
@USER Reagan also signed the first gun control bill as governor of CA	0.342742569745	42	33	50	0	54	0.141483	0.0635512	0.0530275	0.0464458	0.0382346
@USER Awe Hogwash do we really need you to overstate the obvious?	0.228737886995	50	28	16	49	7	0.0540794	0.0531278	0.0440926	0.0405821	0.036856
30+ years as a JUDGE...6 Extensive backgrounds...NOT a peep...link to TRUMP...BOOM... Do conservatives only rape liberals??? URL	0.275374561548	54	33	41	50	22	0.0797794	0.0539589	0.0490756	0.0475435	0.0450172
I'm Assuming I'm Not Going to Get an Answer': Brainless  #Liberal Stooge Ocasio-Cortez  .@USER on $40T Policy Plan URL #WakeUpAmerica  THIS is NOT America's future VOTE Republican  or surrender America to these #DEM morons @USER #MAGA	0.403138902038	32	55	37	34	22	0.160263	0.115466	0.0454995	0.0438703	0.03804
"\""(1) This man seriously needs mental health treatment and should have his firearms confiscated until he is no longer a danger to himself or others.  (2) I'm waiting for gun control advocates to add this to their list of school shootings.\""\""  (3) Who buys .22 caliber handguns? Why? URL\"""	0.208596348763	21	33	51	46	25	0.0494297	0.0466819	0.0400086	0.0385027	0.0339734
@USER @USER Leftists showing yet again how vile they can be	0.523044750094	39	32	55	28	52	0.330535	0.0709521	0.051561	0.0383552	0.0316418
@USER He is a drunk crazy man.	0.382920131087	0	51	12	3	20	0.157464	0.0716023	0.0566946	0.0506293	0.0465301
@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER HONORED TO BE INCLUDED WITH ALL THESE FINE PATRIOTS ! THANK YOU RENA ! #MAGA 🇺🇸😀💕🇺🇸 DEAN !  @USER URL	0.386767923832	61	33	8	21	7	0.11452	0.0764605	0.0690668	0.0667225	0.0599978
@USER Please shut up Ontario is seeing what conservatives stand for @USER is not helping you loose this province your never going anywhere.. Not they you will any way your completely out of tune with Canadian Mr. Harper oops I mean Mr. Scheer common mistake you so much alike.	0.494936998934	32	55	34	46	21	0.200818	0.129887	0.0731674	0.0463373	0.0447277
@USER You are not alone. I was sexually assaulted by a fellow law student in 1978. I never reported it because I didn't think I would be believed. However something happened that made me realize I wasn't his only victim. Then I felt I'd made a colossal mistake.	0.278200626373	22	12	20	50	28	0.0685971	0.061055	0.0573708	0.0466322	0.0445455
@USER But Liberals do.	0.242761194706	50	26	9	54	0	0.0596286	0.0513367	0.0503628	0.0486825	0.0327506
@USER Another terrorist attack not reported by msm	0.343286234885	32	55	34	33	22	0.133926	0.0822973	0.0440017	0.0423696	0.0406919
@USER dont know who you are so imma just URL	0.254184570163	26	41	14	51	31	0.074865	0.0475933	0.0451387	0.043963	0.0426245
@USER All that money hadn't made u smarter.	0.353596992791	50	54	33	31	53	0.138478	0.0741537	0.0686427	0.0363972	0.0359259
@USER Yes!! He is from Gilmer!! It makes me laugh so much!	0.530784130096	53	0	40	33	54	0.244439	0.11178	0.0703652	0.0583567	0.045843
@USER U both r my lifeline❤🙏😂 @USER	0.26115917787	59	8	60	47	61	0.0559453	0.05446	0.0522223	0.0494148	0.0491169
@USER Always thought H Ford was a level headed guy! Guess not! Note to Ford: climate change is summer-fall- winter-spring!! Happens every year! Get over it!	0.472789034247	32	55	33	54	58	0.16397	0.124716	0.0636869	0.0612506	0.0591655
@USER Yeah we need some more made up bullshit protestors and antifa lol time for an epic beatdown😉	0.323939774185	58	33	54	31	17	0.0767493	0.0753717	0.0648651	0.0624499	0.0445038
@USER @USER Unfortunately you're right. Keep it real.  SHE is the assault weapon!	0.326430551708	33	58	50	57	42	0.0697894	0.0694062	0.0692014	0.0653568	0.0526767
@USER She is Real Rocky 🔥🔥🔥 Oh My God !!	0.280026555061	4	58	57	40	0	0.077751	0.0769436	0.0487465	0.038782	0.0378034
@USER Thank you to everyone for making this possible you are amazing and so are the beautiful bears. I'm a member of Olivers Army and I appreciate everything you do to make lives better.	0.482662804425	59	60	8	61	47	0.109096	0.105465	0.0989914	0.0889673	0.0801437
@USER “Yeah we got everything sorted that needed to be sorted” she is still only taking small sips of her wine unusual for Emily but she guessed JJ wouldn’t profile her	0.380179405212	50	54	0	33	53	0.110012	0.0759656	0.0752338	0.0649392	0.0540285
@USER By the way why don’t you move to Haiti ? You liberals seem to make shit holes out of large cities. So go somewhere where it’s already a shit hole so you don’t have to do any work !	0.343298748136	30	38	33	7	14	0.0891379	0.0862333	0.0861123	0.0413928	0.0404225
@USER Yes she is	0.185030587018	4	9	50	15	26	0.0670357	0.0318132	0.0316976	0.0273834	0.0271008
@USER @USER @USER He tried this before and it went nowhere. He's 100% pro gun control. Done.	0.324451945722	42	56	38	51	30	0.0967113	0.0685334	0.0594653	0.0499488	0.049793
@USER @USER @USER @USER @USER He could have killed as many with a hunting rifle with the time and vantage he had. He had close to an hour before police entered his room. His actual shooting was over 10 min. Making this about gun control is just going to get more people killed. We need to be smarter.	0.434794835746	32	55	62	42	33	0.161431	0.113394	0.0585763	0.0521066	0.0492873
